nombre,pais,provincia,departamento,canthab
Ruiz Diáz De Guzmán,Argentina,14,Presidente Roque Sáenz PeÑa,
Rumi Esquina,Argentina,86,Choya,
Rumi Huasi,Argentina,14,Minas,
Rumi Punco,Argentina,90,La Cocha,
Rumiarco,Argentina,66,San Carlos,
Rumibola,Argentina,66,Molinos,
Rumicruz,Argentina,38,Cochinoca,
Rumihuasi,Argentina,66,Cachi,
Rumipampa,Argentina,66,Capital,
Rumyaco,Argentina,14,Minas,
Runciman,Argentina,82,General López,
Russell,Argentina,50,Maipú,1983
Sa. Pereyra,Argentina,82,Las Colonias,1317
Saavedra,Argentina,6,Saavedra,2107
Sabagasta,Argentina,86,Salavina,
Sacanta,Argentina,14,San Justo,2791
Sacha Pera,Argentina,66,Metán,
Sachayoj,Argentina,86,Alberdi,2120
Sacho,Argentina,38,Santa Catalina,
Sáenz Peña,Argentina,6,Tres De Febrero,11542
Saforcada,Argentina,6,Junín,431
Sagastume,Argentina,30,Uruguay,
Sagrada Familia,Argentina,14,Pocho,
Sagrada Familia,Argentina,14,Río Primero,71
Saguier,Argentina,82,Castellanos,237
Saira,Argentina,14,Marcos Juárez,803
Saladas,Argentina,18,Saladas,12041
Saladero Mariano Cabal,Argentina,82,Garay,551
Saladillo,Argentina,74,Coronel Pringles,269
Saladillo,Argentina,66,General Martín M Güemes,
Saladillo,Argentina,14,Marcos Juárez,175
Saladillo,Argentina,66,Metán,
Saladillo,Argentina,86,Río Hondo,
Saladillo,Argentina,6,Saladillo,23313
Saladillo,Argentina,66,San Carlos,
Saladillo,Argentina,90,Trancas,
Saladillo,Argentina,38,Tumbaya,
Saladillo,Argentina,38,Yavi,
Saladillo De Milán,Argentina,38,Santa Barbara,
Saladillo Norte,Argentina,6,Saladillo,
Salado,Argentina,38,Cochinoca,
Salamanca,Argentina,66,Rosario de la Frontera,
Salar De Pocitos,Argentina,66,Los Andes,
Salas,Argentina,90,Tafí del Valle,
Salazar,Argentina,6,Daireaux,1850
Saldán,Argentina,14,Colón,2099
Saldaña,Argentina,18,General Paz,
Saldungaray,Argentina,6,Tornquist,1292
Salguero,Argentina,14,Presidente Roque Sáenz PeÑa,4948
Salicas,Argentina,46,San Blas De Los Sauces,702
Salina La Aurora,Argentina,6,Villarino,
Salina La Colorada Chica,Argentina,42,Caleu-caleu,
Salina Las Barrancas,Argentina,6,Villarino,
Salinas Del Bebedero,Argentina,74,Capital,87
Salinas Grandes,Argentina,18,Lavalle,
Salinas Mercedes,Argentina,42,Caleu-caleu,
Salitre,Argentina,38,Rinconada,
Salliquelo,Argentina,6,Salliquelo,7522
Salnuco,Argentina,58,Aluminé,
Salsacate,Argentina,14,Pocho,1205
Salsipuedes,Argentina,14,Colón,5543
Salta,Argentina,66,Capital,462051
Salta Forestal,Argentina,66,Anta,806
Salto,Argentina,6,Salto,27466
Salto Blanco,Argentina,58,Pehuenches,
Salto De La Vieja,Argentina,22,Sargento Cabral,
Salto De Las Rosas,Argentina,50,San Rafael,1059
Salto Encantado,Argentina,54,Cainguas,2401
Salto Encantado,Argentina,54,Cainguás,
Salto Grande,Argentina,82,Iriondo,1973
Salvación,Argentina,66,Rivadavia,
Salvador María,Argentina,6,Lobos,716
Salviayoj,Argentina,86,Avellaneda,
Samborombón,Argentina,6,Brandsen,198
Samora,Argentina,86,Capital,
Sampacho,Argentina,14,Río Cuarto,7238
Samuhú,Argentina,22,San Lorenzo,1191
San  Celestino,Argentina,74,Ayacucho,
San Agustin,Argentina,22,General Güemes,
San Agustín,Argentina,22,Almirante Brown,
San Agustín,Argentina,6,Balcarce,539
San Agustín,Argentina,14,Calamuchita,2870
San Agustín,Argentina,66,Cerrillos,691
San Agustín,Argentina,90,Cruz Alta,
San Agustín,Argentina,14,Cruz Del Eje,
San Agustín,Argentina,86,Figueroa,
San Agustín,Argentina,10,La Paz,
San Agustín,Argentina,82,Las Colonias,452
San Agustín,Argentina,66,Rivadavia,
San Alberto,Argentina,6,San Andrés De Giles,
San Alejo,Argentina,66,La Caldera,
San Ambrosio,Argentina,14,Río Cuarto,
San Andres,Argentina,86,Banda,
San Andrés,Argentina,90,Cruz Alta,928
San Andrés,Argentina,86,Figueroa,
San Andres De Giles,Argentina,6,San Andres De Giles,13941
San Angustín,Argentina,14,San Justo,
San Antonio,Argentina,6,9 De Julio,
San Antonio,Argentina,22,Almirante Brown,
San Antonio,Argentina,86,Avellaneda,
San Antonio,Argentina,86,Banda,
San Antonio,Argentina,74,Belgrano,
San Antonio,Argentina,46,Capital,
San Antonio,Argentina,82,Castellanos,442
San Antonio,Argentina,74,Chacabuco,
San Antonio,Argentina,86,Choya,
San Antonio,Argentina,30,Colón,
San Antonio,Argentina,86,Copo,
San Antonio,Argentina,14,Cruz Del Eje,
San Antonio,Argentina,86,Figueroa,
San Antonio,Argentina,10,Fray Mamerto Esquiú,1564
San Antonio,Argentina,46,General Juan F. Quiroga,231
San Antonio,Argentina,54,General Manuel Belgrano,2508
San Antonio,Argentina,18,Goya,
San Antonio,Argentina,66,Iruya,
San Antonio,Argentina,14,Ischilín,
San Antonio,Argentina,18,Ituzaingó,899
San Antonio,Argentina,86,Juan Felipe Ibarra,
San Antonio,Argentina,10,La Paz,1646
San Antonio,Argentina,90,Leales,
San Antonio,Argentina,74,Libertador General San Martín,
San Antonio,Argentina,86,Moreno,
San Antonio,Argentina,10,Paclin,280
San Antonio,Argentina,18,Paso De Los Libres,
San Antonio,Argentina,6,Pehuajó,
San Antonio,Argentina,86,Pellegrini,
San Antonio,Argentina,14,Pocho,
San Antonio,Argentina,10,Pomán,
San Antonio,Argentina,66,Rivadavia,
San Antonio,Argentina,14,San Alberto,
San Antonio,Argentina,38,San Antonio,1316
San Antonio,Argentina,66,San Carlos,
San Antonio,Argentina,14,San Justo,
San Antonio,Argentina,70,Sarmiento,
San Antonio,Argentina,86,Sarmiento,
San Antonio,Argentina,18,Sauce,
San Antonio,Argentina,38,Tilcara,
San Antonio,Argentina,70,Valle Fértil,
San Antonio de Areco,Argentina,6,San Antonio de Areco,19768
San Antonio De Arredondo,Argentina,14,Punilla,2325
San Antonio De La Costa,Argentina,14,Ischilín,
San Antonio De Litin,Argentina,14,Unión,1240
San Antonio De Los Caceres,Argentina,86,Capital,
San Antonio De Los Cobres,Argentina,66,Los Andes,4274
San Antonio De Obligado,Argentina,82,General Obligado,2262
San Antonio De Paclín,Argentina,10,Paclín,
San Antonio de Padua,Argentina,6,Merlo,37745
San Antonio De Padua,Argentina,90,Simoca,
San Antonio del Cajón,Argentina,10,Santa María,
San Antonio Norte,Argentina,14,Santa María,
San Antonio Oeste,Argentina,62,San Antonio,13753
San Arturo,Argentina,86,Pellegrini,
San Bartolo,Argentina,86,Jiménez,
San Bartolomé,Argentina,14,Río Cuarto,
San Basilio,Argentina,14,Río Cuarto,2882
San Benacio,Argentina,66,Rivadavia,
San Benito,Argentina,66,Anta,
San Benito,Argentina,86,Capital,
San Benito,Argentina,66,General José De San Martín,
San Beníto,Argentina,30,Paraná,6466
San Bernardino,Argentina,14,Totoral,
San Bernardo,Argentina,82,9 De Julio,
San Bernardo,Argentina,46,Capital,
San Bernardo,Argentina,6,La Costa,6966
San Bernardo,Argentina,38,Ledesma,
San Bernardo,Argentina,22,O'higgins,7513
San Bernardo,Argentina,66,Rivadavia,
San Bernardo,Argentina,82,San Justo,10
San Bernardo (Est. Guanaco ),Argentina,6,Pehuajó,265
San Bernardo De Las Zorras,Argentina,66,Rosario De Lerma,
San Blas,Argentina,46,San Blas De Los Sauces,388
San Borga,Argentina,66,Anta,
San Borja,Argentina,38,Ledesma,
San Carlos,Argentina,54,25 De Mayo,
San Carlos,Argentina,90,Chicligasta,
San Carlos,Argentina,66,Iruya,
San Carlos,Argentina,18,Ituzaingó,2224
San Carlos,Argentina,86,Moreno,
San Carlos,Argentina,86,Pellegrini,
San Carlos,Argentina,86,Quebrachos,
San Carlos,Argentina,86,Río Hondo,
San Carlos,Argentina,66,Rivadavia,
San Carlos,Argentina,50,San Carlos,3262
San Carlos,Argentina,66,San Carlos,1887
San Carlos,Argentina,70,Sarmiento,
San Carlos Centro,Argentina,82,Las Colonias,10068
San Carlos De Bariloche,Argentina,62,Bariloche,89092
San Carlos De Bolivar (Est. Bolivar),Argentina,6,Bolivar,24094
San Carlos Minas,Argentina,14,Minas,1215
San Carlos Norte,Argentina,82,Las Colonias,682
San Carlos Sud,Argentina,82,Las Colonias,1710
San Cayetano,Argentina,74,Belgrano,
San Cayetano,Argentina,18,Capital,617
San Cayetano,Argentina,6,San Cayetano,6757
San Clemente,Argentina,6,Carlos Casares,
San Clemente,Argentina,14,Santa María,173
San Clemente Del Tuyú,Argentina,6,La Costa,11174
San Cosme,Argentina,18,San Cosme,1989
San Cristobal,Argentina,34,Bermejo,
San Cristóbal,Argentina,86,Capital,
San Cristóbal,Argentina,86,Copo,
San Cristóbal,Argentina,46,General Ocampo,
San Cristóbal,Argentina,82,San Cristóbal,13645
San Delfín,Argentina,86,Choya,
San Eduardo,Argentina,82,General López,1072
San Eduardo,Argentina,86,Moreno,
San Emilio,Argentina,6,General Viamonte,209
San Enrique,Argentina,6,25 De Mayo,331
San Enrique,Argentina,6,9 De Julio,
San Enrique,Argentina,6,Lincoln,
San Estanislao,Argentina,82,Iriondo,
San Esteban,Argentina,6,Carlos Casares,
San Esteban,Argentina,14,Punilla,657
San Esteban,Argentina,66,Rosario De La Frontera,
San Eugenio,Argentina,82,San Jerónimo,64
San Eusebio,Argentina,14,Unión,
San Fabián,Argentina,82,San Jerónimo,737
San Felipe,Argentina,74,Chacabuco,
San Felipe,Argentina,86,Figueroa,
San Felipe,Argentina,14,Minas,
San Felipe,Argentina,86,Moreno,
San Felipe,Argentina,86,Pellegrini,
San Felipe,Argentina,14,Río Seco,
San Felipe,Argentina,66,Rivadavia,
San Felipe,Argentina,66,San Carlos,112
San Felipe,Argentina,66,Santa Victoria,112
San Felix,Argentina,86,Figueroa,
San Felix,Argentina,86,Jiménez,
San Fermín,Argentina,6,Guamini,
San Fermín,Argentina,66,Rivadavia,
San Fernando,Argentina,10,Belén,649
San Fernando,Argentina,66,Chicoana,
San Fernando,Argentina,14,Colon,
San Fernando,Argentina,90,Trancas,
San Fernándo,Argentina,6,San Fernando,72177
San Fernando Del Valle De Catamarca,Argentina,10,Capital,140741
San Fernando Norte,Argentina,10,Belén,
San Francisco,Argentina,10,Ancasti,
San Francisco,Argentina,66,Capital,
San Francisco,Argentina,66,General José De San Martín,
San Francisco,Argentina,86,Moreno,
San Francisco,Argentina,6,Patagones,
San Francisco,Argentina,6,Pilar,
San Francisco,Argentina,86,Quebrachos,
San Francisco,Argentina,14,Río Seco,
San Francisco,Argentina,14,San Justo,58779
San Francisco,Argentina,38,Santa Catalina,
San Francisco,Argentina,66,Santa Victoria,
San Francisco,Argentina,38,Valle Grande,320
San Francisco de Asis,Argentina,54,25 De Mayo,408
San Francisco De Bellocq,Argentina,6,Tres Arroyos,547
San Francisco De Laishi,Argentina,34,Laishi,4384
San Francisco De Santa Fé,Argentina,82,General López,264
San Francisco Del Chañar,Argentina,14,Sobremonte,2067
San Francisco Del Monte De Oro,Argentina,74,Ayacucho,3295
San Francisco Solano,Argentina,6,Almirante Brown,53363
San Fransisco,Argentina,86,Figueroa,
San Gabriel,Argentina,18,San Martín,
San Genaro,Argentina,82,San Jerónimo,4066
San Genaro Norte,Argentina,82,San Jerónimo,4200
San Germán,Argentina,6,Puán,171
San Gerónimo,Argentina,66,Cachi,
San Gerónimo,Argentina,10,Capayán,
San Gerónimo,Argentina,14,San Alberto,73
San Giacono,Argentina,58,Catán Lil,
San Gotardo,Argentina,54,Libertador General San Martín,457
San Gregorio,Argentina,86,Alberdi,
San Gregorio,Argentina,74,Coronel Pringles,
San Gregorio,Argentina,82,General López,3754
San Gregorio,Argentina,86,Loreto,
San Gregorio,Argentina,86,Moreno,
San Gregorio,Argentina,86,Pellegrini,
San Guillermo,Argentina,82,San Cristóbal,5453
San Gustavo,Argentina,30,La Paz,1094
San Hilario,Argentina,34,Formosa,630
San Ignacio,Argentina,66,Anta,
San Ignacio,Argentina,6,Ayacucho,
San Ignacio,Argentina,14,Calamuchita,291
San Ignacio,Argentina,86,Copo,
San Ignacio,Argentina,90,La Cocha,
San Ignacio,Argentina,54,San Ignacio,6312
San Isidro,Argentina,54,Concepción,
San Isidro,Argentina,86,Figueroa,
San Isidro,Argentina,46,General Belgrano,
San Isidro,Argentina,66,Iruya,
San Isidro,Argentina,70,Jáchal,153
San Isidro,Argentina,74,Libertador General San Martín,
San Isidro,Argentina,18,Mercedes,
San Isidro,Argentina,86,Pellegrini,
San Isidro,Argentina,34,Ramón Lista,
San Isidro,Argentina,66,Rosario De La Frontera,
San Isidro,Argentina,6,San Isidro,45190
San Isidro,Argentina,14,Sobremonte,
San Isidro,Argentina,90,Trancas,
San Isidro,Argentina,10,Valle Viejo,4569
San Isidro De La Sierra De Las Minas,Argentina,46,Rosario Vera Peñaloza,
San Jacinto,Argentina,34,Patiño,
San Jaime de la Frontera,Argentina,30,Federación,3817
San Javier,Argentina,62,Adolfo Alsina,392
San Javier,Argentina,86,Banda,
San Javier,Argentina,14,Colon,
San Javier,Argentina,86,Jiménez,
San Javier,Argentina,38,Ledesma,
San Javier,Argentina,14,Río Seco,
San Javier,Argentina,14,San Javier,
San Javier,Argentina,54,San Javier,8500
San Javier,Argentina,82,San Javier,12949
San Jerónimo,Argentina,74,Capital,331
San Jerónimo,Argentina,66,Cerrillos,
San Jerónimo,Argentina,10,El Alto,
San Jeronimo Del Sauce,Argentina,82,Las Colonias,723
San Jerónimo Norte,Argentina,82,Las Colonias,5449
San Jerónimo Sud,Argentina,82,San Lorenzo,2512
San Joaquin,Argentina,6,Exaltacion de la Cruz,
San Joaquín,Argentina,14,Presidente Roque Sáenz PeÑa,159
San Jorge,Argentina,86,Figueroa,
San Jorge,Argentina,86,Moreno,
San Jorge,Argentina,86,Pellegrini,
San Jorge,Argentina,82,San Martín,16303
San Jorge,Argentina,30,Villaguay,
San José,Argentina,6,Almirante Brown,44961
San José,Argentina,22,Almirante Brown,
San José,Argentina,54,Apóstoles,4599
San José,Argentina,86,Avellaneda,
San José,Argentina,90,Burruyacú,
San José,Argentina,46,Capital,
San José,Argentina,30,Colón,10680
San José,Argentina,6,Coronel Suárez,2135
San José,Argentina,86,Figueroa,
San José,Argentina,10,Fray Mamerto Esquiú,2064
San José,Argentina,6,General Alvear,
San José,Argentina,66,General José De San Martín,
San José,Argentina,86,Guasayán,
San José,Argentina,86,Juan Felipe Ibarra,
San José,Argentina,10,La Paz,
San José,Argentina,14,Minas,
San José,Argentina,86,Moreno,
San José,Argentina,6,Necochea,
San José,Argentina,86,Pellegrini,
San José,Argentina,10,Pomán,
San José,Argentina,14,Punilla,36
San José,Argentina,14,Río Segundo,
San José,Argentina,86,Salavina,
San José,Argentina,14,San Javier,1106
San José,Argentina,10,Santa María,1167
San José,Argentina,66,Santa Victoria,
San José,Argentina,86,Silípica,
San José,Argentina,10,Tinogasta,
San José,Argentina,90,Trancas,
San José,Argentina,50,Tupungato,1487
San José Banda,Argentina,10,Santa María,243
San José De Cerrillos,Argentina,66,La Poma,
San José De Chañi,Argentina,38,Tumbaya,
San José De Escalchi,Argentina,66,Cachi,
San José De Feliciano,Argentina,30,Federación,8958
San José De Jáchal,Argentina,70,Jáchal,10993
San José de la Cocha,Argentina,90,La Cocha,125
San José De La Dormida,Argentina,14,Tulumba,3272
San José De La Esquina,Argentina,82,Caseros,6532
San José De La Rinconada,Argentina,38,Rinconada,
San José De Las Flores,Argentina,86,Guasayán,
San José De Las Salinas,Argentina,14,Tulumba,653
San Jose de Metan,Argentina,66,Metán,27453
San José De Miraflores,Argentina,38,Cochinoca,
San José Del Boquerón,Argentina,86,Copo,91
San José Del Morro,Argentina,74,General Pedernera,100
San José Del Rincón,Argentina,82,La Capital,8480
San José Del Salteño,Argentina,14,Marcos Juárez,
San José Norte,Argentina,10,Santa María,684
San Juan,Argentina,6,9 De Julio,
San Juan,Argentina,86,Banda,
San Juan,Argentina,70,Capital,112778
San Juan,Argentina,86,Choya,
San Juan,Argentina,82,General Obligado,
San Juan,Argentina,18,Goya,
San Juan,Argentina,66,Iruya,
San Juan,Argentina,86,Moreno,
San Juan,Argentina,86,Ojo De Agua,
San Juan,Argentina,86,Pellegrini,
San Juan,Argentina,34,Pilcomayo,
San Juan,Argentina,86,Quebrachos,
San Juan de Oro,Argentina,38,Santa Catalina,56
San Juan De Quillaques,Argentina,38,Susques,75
San Juan Loma,Argentina,18,San Miguel,
San Juancito,Argentina,38,El Carmen,94
San Juancito,Argentina,22,General Güemes,
San Julián,Argentina,66,Rivadavia,
San Justo,Argentina,86,Choya,
San Justo,Argentina,6,La Matanza,136604
San Justo,Argentina,82,San Justo,21078
San León,Argentina,38,Santa Catalina,
San Leonardo,Argentina,14,RÍo Cuarto,
San Lorenzo,Argentina,66,Anta,
San Lorenzo,Argentina,86,Banda,
San Lorenzo,Argentina,46,Capital,
San Lorenzo,Argentina,86,Capital,
San Lorenzo,Argentina,22,General Güemes,
San Lorenzo,Argentina,86,Guasayán,
San Lorenzo,Argentina,10,La Paz,
San Lorenzo,Argentina,14,Minas,746
San Lorenzo,Argentina,66,Rosario de la Frontera,
San Lorenzo,Argentina,18,Saladas,2098
San Lorenzo,Argentina,14,San Alberto,746
San Lorenzo,Argentina,82,San Lorenzo,43039
San Lorenzo,Argentina,14,Totoral,
San Lorenzo,Argentina,14,Tulumba,746
San Lucas,Argentina,66,Molinos,
San Lucas,Argentina,14,Río Cuarto,
San Lucas,Argentina,66,San Carlos,
San Lucas,Argentina,38,San Pedro,134
San Luis,Argentina,86,Alberdi,
San Luis,Argentina,22,Almirante Brown,
San Luis,Argentina,34,Bermejo,
San Luis,Argentina,74,Capital,153322
San Luis,Argentina,86,Guasayán,
San Luis,Argentina,6,Pehuajó,
San Luis,Argentina,66,Rivadavia,
San Luis,Argentina,66,Rosario De Lerma,
San Luis Del Palmar,Argentina,18,San Luis Del Palmar,10644
San Manuel,Argentina,6,Loberia,1120
San Marcos,Argentina,6,Adolfo Alsina,
San Marcos,Argentina,86,Sarmiento,
San Marcos,Argentina,14,Unión,2696
San Marcos Sierra,Argentina,14,Punilla,916
San Mariano o Mariano Saavedra,Argentina,82,Las Colonias,241
San Martín,Argentina,22,Almirante Brown,
San Martín,Argentina,70,Calingasta,
San Martín,Argentina,10,Capayn,309
San Martín,Argentina,86,Copo,
San Martín,Argentina,18,Goya,
San Martín,Argentina,86,Moreno,
San Martín,Argentina,54,Oberá,734
San Martín,Argentina,66,San Carlos,
San Martín,Argentina,50,San Martín,49491
San Martín De Las Escobas,Argentina,82,San Martín,2047
San Martín De Los Andes,Argentina,58,Lácar,22432
San Martín I,Argentina,34,Patiño,85
San Martín II,Argentina,34,Patiño,3237
San Martín Norte,Argentina,22,Libertador General San Martín,
San Martín Norte,Argentina,82,San Justo,488
San Mauricio,Argentina,6,Rivadavia,28
San Mayol,Argentina,6,Tres Arroyos,89
San Melitón,Argentina,14,Minas,
San Miguel,Argentina,6,25 De Mayo,
San Miguel,Argentina,74,Ayacucho,
San Miguel,Argentina,90,Burruyacú,
San Miguel,Argentina,46,Capital,
San Miguel,Argentina,66,Cerrillos,
San Miguel,Argentina,74,Chacabuco,
San Miguel,Argentina,30,Colón,
San Miguel,Argentina,90,Cruz Alta,
San Miguel,Argentina,86,Jiménez,
San Miguel,Argentina,10,La Paz,
San Miguel,Argentina,50,Lavalle,
San Miguel,Argentina,54,Libertador General San Martín,1468
San Miguel,Argentina,10,Pomán,394
San Miguel,Argentina,90,Río Chico,
San Miguel,Argentina,14,Río Seco,
San Miguel,Argentina,66,Rivadavia,
San Miguel,Argentina,14,San Alberto,
San Miguel,Argentina,6,San Miguel,157532
San Miguel,Argentina,18,San Miguel,3994
San Miguel,Argentina,86,Silípica,
San Miguel,Argentina,14,Sobremonte,
San Miguel,Argentina,10,Tinogasta,
San Miguel De Tucumán,Argentina,90,Capital,527150
San Miguel Del  (Est. Monte),Argentina,6,Monte,13384
San Nicolás,Argentina,86,Banda,
San Nicolás,Argentina,46,Capital,
San Nicolás,Argentina,46,Chamical,
San Nicolás,Argentina,46,Chilecito,53
San Nicolás,Argentina,46,General Angel V. Peñaloza,
San Nicolás,Argentina,86,Jiménez,
San Nicolás,Argentina,10,La Paz,
San Nicolás,Argentina,66,La Viña,
San Nicolás,Argentina,90,Leales,
San Nicolás,Argentina,86,Mitre,
San Nicolás,Argentina,86,Moreno,
San Nicolás,Argentina,66,Rivadavia,
San Nicolás,Argentina,86,Salavina,
San Nicolás,Argentina,6,San Nicolás,
San Nicolás,Argentina,14,Tercero Arriba,
San Nicolás De Los Arroyos,Argentina,6,San Nicolas,125408
San Pablo,Argentina,10,Capayán,161
San Pablo,Argentina,74,Chacabuco,160
San Pablo,Argentina,86,Figueroa,
San Pablo,Argentina,90,Lules,
San Pablo,Argentina,86,Río Hondo,
San Pablo de Reyes,Argentina,38,Dr. Manuel Belgrano,664
San Patricio,Argentina,6,Chacabuco,
San Patricio,Argentina,6,San Pedro,
San Patricio Del Chañar,Argentina,58,Añelo,3961
San Pedro,Argentina,58,Añelo,
San Pedro,Argentina,86,Avellaneda,
San Pedro,Argentina,74,Belgrano,
San Pedro,Argentina,10,Capayán,342
San Pedro,Argentina,46,Capital,332
San Pedro,Argentina,46,Castro Barros,332
San Pedro,Argentina,86,Choya,65
San Pedro,Argentina,30,Federación,362
San Pedro,Argentina,86,Figueroa,
San Pedro,Argentina,46,General Juan F. Quiroga,332
San Pedro,Argentina,86,Guasayán,2413
San Pedro,Argentina,66,Iruya,
San Pedro,Argentina,86,Jiménez,179
San Pedro,Argentina,86,Juan Felipe Ibarra,
San Pedro,Argentina,66,La Candelaria,
San Pedro,Argentina,6,Lincoln,
San Pedro,Argentina,86,Ojo De Agua,
San Pedro,Argentina,86,Robles,108
San Pedro,Argentina,66,Rosario De La Frontera,
San Pedro,Argentina,14,San Alberto,3314
San Pedro,Argentina,6,San Pedro,42151
San Pedro,Argentina,54,San Pedro,8605
San Pedro,Argentina,10,Santa Rosa,689
San Pedro,Argentina,50,Santa Rosa,
San Pedro de Colalao,Argentina,90,Trancas,
San Pedro De Gutemberg,Argentina,14,Río Seco,128
San Pedro De Jujuy,Argentina,38,San Pedro,55220
San Pedro De Toyos,Argentina,14,Ischilín,51
San Pedro Martir,Argentina,90,Simoca,
San Pedro Norte,Argentina,14,Tulumba,333
San Pedro Viejo,Argentina,14,Tulumba,
San Pellegrino,Argentina,14,Totoral,
San Rafael,Argentina,46,General San Martín,
San Rafael,Argentina,10,La Paz,
San Rafael,Argentina,90,Lules,
San Rafael,Argentina,14,Río Primero,
San Rafael,Argentina,14,San Alberto,
San Rafael,Argentina,50,San Rafael,106386
San Rafael,Argentina,38,Santa Barbara,
San Ramón,Argentina,82,9 De Julio,
San Ramón,Argentina,86,Banda,
San Ramón,Argentina,90,Chicligasta,
San Ramón,Argentina,30,Federación,
San Ramón,Argentina,86,Figueroa,
San Ramón,Argentina,66,General José De San Martín,
San Ramón,Argentina,46,General Juan F. Quiroga,
San Ramón,Argentina,18,Goya,
San Ramón,Argentina,86,Guasayán,
